sales,discount,age,gender,cust_state,tenure,profit,month
2317.58,25,37,W,MG,12,90.88,6
2063.88,25,25,W,MG,19,78.19,5
1833.51,25,26,W,BA,23,66.68,6
2273.73,0,28,M,SP,23,113.69,6
2220.45,25,24,W,SP,12,86.02,6
2212.32,0,40,M,PE,19,110.62,6
2308.94,0,36,M,SP,21,115.45,6
2239.54,0,30,M,GO,21,111.98,10
1445.23,0,27,M,BA,17,72.26,7
1750.76,0,38,O,MG,15,87.54,4
453.83,0,26,nan,PA,22,22.69,3
1728.25,0,28,W,MA,18,86.41,3
2075.79,0,38,M,SP,22,103.79,7
1562.05,0,27,M,PB,28,78.1,6
1901.44,0,30,M,SP,18,95.07,2
1856.97,0,27,M,PR,13,92.85,3
2134.52,0,40,M,MG,27,106.73,6
2598.86,25,40,nan,PE,21,104.94,9
1922.27,25,29,W,RS,18,71.11,7
3101.05,25,32,W,CE,23,130.05,13
2251.5,0,27,M,SP,23,112.58,8
2853.93,25,48,W,RN,19,117.7,6
1822.45,25,31,W,PB,18,66.12,9
877.73,0,38,M,PA,27,43.89,8
1178.22,0,25,W,RJ,25,58.91,3
1413.87,0,41,M,RS,16,70.69,6
2489.4,25,27,W,RS,16,99.47,9
1305.94,0,26,M,PB,16,65.3,3
1588.35,0,34,W,RS,15,79.42,4
2170.4,0,32,nan,GO,20,108.52,6
2247.34,25,43,W,RJ,23,87.37,7
2063.29,0,33,M,PA,20,103.16,5
865.49,0,34,nan,PA,19,43.27,10
1443.38,0,28,W,RJ,24,72.17,4
2251.13,0,31,M,SP,21,112.56,11
2351.86,0,32,M,AM,19,117.59,13
2120.85,0,38,nan,PE,19,106.04,6
2709.78,25,31,W,BA,19,110.49,5
1228.26,0,25,O,BA,16,61.41,8
2025.22,0,40,O,RS,24,101.26,10
2220.57,0,29,M,SP,13,111.03,4
2200.51,0,30,M,RJ,32,110.03,14
424.63,0,29,M,AL,17,21.23,8
2137.89,0,34,O,MG,17,106.89,8
2310.65,0,32,M,SP,31,115.53,7
2081.7,0,37,M,SP,22,104.08,5
1960.61,25,27,W,BA,25,73.03,5
1979.46,0,37,W,PE,13,98.97,2
3309.71,25,27,W,BA,23,140.49,12
2201.45,25,20,W,CE,24,85.07,6
876.3,0,27,O,AL,15,43.82,2
2027.98,0,37,nan,PR,20,101.4,4
2014.82,25,37,W,RR,25,75.74,6
1549.63,0,32,nan,RS,24,77.48,6
2360.04,0,28,M,SP,20,118.0,7
2178.95,25,28,W,PE,9,83.95,6
2167.7,0,36,M,PR,19,108.38,8
1105.35,0,33,W,RS,15,55.27,4
2046.03,0,35,O,SP,20,102.3,6
1611.77,25,43,W,MT,22,55.59,6
2485.55,25,39,W,SP,16,99.28,7
2129.41,0,39,M,RN,24,106.47,9
1574.88,0,27,nan,ES,25,78.74,4
2430.95,25,35,W,ES,26,96.55,5
2033.25,0,34,M,SP,27,101.66,4
2076.75,0,41,M,RJ,16,103.84,11
2723.15,25,36,W,SP,19,111.16,7
2047.8,0,32,M,SP,17,102.39,8
2140.23,0,23,M,SP,26,107.01,1
635.87,0,36,W,PA,18,31.79,3
1780.34,25,24,W,BA,23,64.02,7
2194.87,0,22,M,GO,19,109.74,3
2581.03,25,31,nan,MA,21,104.05,6
2061.0,25,28,W,BA,27,78.05,8
1752.96,0,24,nan,MG,21,87.65,6
1147.02,0,33,M,RJ,24,57.35,5
2179.78,0,39,O,SP,18,108.99,6
2139.36,25,35,W,RS,24,81.97,9
2421.05,25,33,nan,ES,16,96.05,5
969.2,0,33,M,MT,17,48.46,7
2115.76,0,34,M,PE,23,105.79,5
2019.05,0,28,M,PE,19,100.95,8
2190.37,25,41,W,PB,13,84.52,9
2196.9,0,32,O,CE,21,109.85,6
1340.36,0,35,M,RS,18,67.02,7
2533.37,0,25,nan,SP,26,126.67,7
2067.26,0,21,W,SP,17,103.36,4
818.48,0,43,M,PA,18,40.92,6
1066.53,25,31,W,PA,20,28.33,8
2261.79,25,21,nan,SP,17,88.09,6
2779.89,25,34,W,SP,21,113.99,12
2033.32,25,34,W,MA,25,76.67,13
3054.62,25,31,W,GO,22,127.73,7
1684.82,0,34,M,RN,16,84.24,4
1148.81,0,20,O,RJ,16,57.44,4
2260.34,0,29,O,MA,32,113.02,2
2315.56,0,36,M,SP,23,115.78,9
2457.14,0,33,M,SP,26,122.86,4
2170.42,0,40,W,SP,19,108.52,2
2079.0,0,29,M,SP,19,103.95,5
2032.85,25,37,W,RJ,19,76.64,7
1806.81,0,26,W,CE,19,90.34,3
1724.24,25,37,W,RS,18,61.21,6
1868.56,25,21,W,MG,15,68.43,5
2110.76,25,20,W,SP,25,80.54,5
1866.36,0,32,M,PR,26,93.32,5
2051.79,0,38,W,CE,19,102.59,4
1631.18,0,31,nan,BA,22,81.56,5
2474.44,25,33,W,ES,20,98.72,11
1859.53,25,27,W,RJ,11,67.98,10
2408.15,25,42,W,MG,12,95.41,8
1824.23,25,21,W,PR,12,66.21,5
1630.12,25,25,W,RJ,21,56.51,7
1680.52,25,42,nan,RS,21,59.03,5
2527.05,25,36,W,SP,23,101.35,6
1209.12,0,31,M,PI,21,60.46,7
1148.81,0,34,M,DF,28,57.44,6
1945.16,0,30,M,SP,21,97.26,5
1694.22,0,25,W,MG,22,84.71,1
2287.71,0,32,M,SP,16,114.39,11
1881.82,25,35,W,RJ,22,69.09,5
766.99,0,24,M,DF,23,38.35,5
1115.95,0,28,M,RJ,23,55.8,2
2004.58,0,40,M,MG,26,100.23,4
2593.75,0,40,M,GO,23,129.69,5
1918.84,0,36,W,SP,28,95.94,1
1075.1,0,24,nan,RJ,27,53.76,3
1923.81,0,22,M,DF,19,96.19,11
4627.75,0,26,W,CE,15,231.39,1
730.77,25,35,W,PA,15,11.54,7
2800.99,0,40,M,GO,13,140.05,4
1654.39,0,26,M,ES,18,82.72,6
697.09,0,34,W,AC,18,34.85,3
1741.03,25,35,nan,MA,20,62.05,6
732.22,0,32,O,SC,17,36.61,4
2181.74,0,26,M,SP,18,109.09,4
1901.85,0,26,M,CE,17,95.09,7
2416.27,25,30,W,MG,19,95.81,7
2133.05,0,32,O,SP,14,106.65,5
2180.54,0,32,M,SP,17,109.03,9
1822.86,25,35,W,RS,21,66.14,7
2465.22,25,27,W,CE,14,98.26,9
1672.5,25,23,W,MA,21,58.62,9
663.68,0,19,nan,MT,18,33.18,8
1374.33,0,27,W,RJ,19,68.72,3
2385.03,25,27,W,MG,17,94.25,10
722.17,0,29,M,PI,16,36.11,4
1536.35,0,28,nan,PR,19,76.82,4
918.02,25,23,W,AL,23,20.9,5
2370.55,25,26,W,SP,18,93.53,5
1978.03,0,35,M,CE,16,98.9,5
1405.28,0,40,M,RJ,31,70.26,6
1641.93,0,38,M,BA,24,82.1,5
623.37,0,34,M,SE,18,31.17,3
1523.88,0,29,O,BA,20,76.19,8
2844.53,0,42,W,GO,19,142.23,3
1702.4,0,29,M,CE,12,85.12,6
2373.21,25,30,W,SP,15,93.66,5
1666.4,25,25,W,BA,16,58.32,6
968.54,25,30,W,PA,21,23.43,7
2255.89,0,32,M,SP,29,112.79,7
1678.44,0,28,M,RN,13,83.92,5
1471.45,25,25,W,RJ,20,48.57,5
3320.2,25,32,W,SP,22,141.01,6
2480.54,25,27,W,SP,19,99.03,10
1218.11,25,43,W,PA,25,35.91,6
2280.14,0,37,M,SP,20,114.01,8
1837.82,0,35,O,MA,21,91.89,3
1347.65,0,26,nan,RN,21,67.38,4
1776.95,25,31,W,RJ,18,63.85,6
2201.56,0,29,M,MG,15,110.08,8
2071.91,0,36,M,SP,23,103.6,3
1814.93,0,36,W,PR,19,90.75,4
2178.88,0,52,O,SP,23,108.94,3
1996.37,0,28,O,MG,17,99.82,7
2626.56,25,26,W,SP,22,106.33,6
2282.24,0,36,M,SP,21,114.11,6
1331.97,0,30,M,CE,23,66.6,2
1614.64,25,31,W,RS,24,55.73,7
2393.65,25,26,W,SP,16,94.68,9
1953.16,0,41,M,MG,24,97.66,8
3206.93,25,33,W,GO,20,135.35,6
2663.69,25,38,W,GO,25,108.18,11
2134.9,0,29,M,SP,22,106.74,4
2833.69,25,34,W,SP,14,116.68,6
2037.1,0,37,nan,ES,26,101.86,7
1369.35,0,25,W,MA,26,68.47,3
1491.31,25,32,W,RO,12,49.57,5
2158.71,0,24,M,SP,21,107.94,5
2531.59,25,35,W,RS,27,101.58,9
2324.46,25,30,W,MG,25,91.22,8
1930.83,0,25,M,SP,16,96.54,4
2871.58,0,33,M,GO,22,143.58,7
2014.28,0,25,M,SP,23,100.71,7
2491.97,25,28,W,SP,24,99.6,5
1917.16,0,38,M,MG,16,95.86,6
453.94,0,27,M,AL,34,22.7,10
2193.64,0,25,M,MG,18,109.68,3
2141.38,0,26,M,ES,18,107.07,8
1096.73,0,22,M,RJ,22,54.84,3
1247.56,0,34,M,RS,22,62.38,6
1663.13,25,43,W,MT,15,58.16,8
1372.92,0,27,M,BA,22,68.65,6
1073.36,0,29,O,PI,24,53.67,6
2038.67,0,32,W,MG,20,101.93,4
2981.88,25,30,nan,SP,19,124.09,5
1557.49,25,29,W,MS,28,52.87,6
1529.63,25,34,W,MS,22,51.48,9
992.39,25,38,W,PA,17,24.62,7
2225.39,25,33,W,DF,19,86.27,10
2206.3,0,32,O,SP,24,110.32,7
1047.82,25,28,W,SC,16,27.39,6
1634.9,0,24,nan,MG,22,81.74,4
583.07,0,24,M,PA,18,29.15,4
2009.24,25,29,W,RJ,24,75.46,5
2384.94,25,40,W,MG,26,94.25,5
2338.65,25,29,W,PR,21,91.93,6
2218.24,0,27,M,GO,21,110.91,5
1118.91,25,42,W,PA,24,30.95,7
2408.48,25,32,W,SP,21,95.42,5
1459.27,25,25,W,RJ,13,47.96,5
2004.37,25,34,nan,RS,22,75.22,7
1674.13,25,34,W,RS,16,58.71,5
413.32,0,25,W,SC,17,20.67,2
2740.65,25,28,W,SP,22,112.03,9
1993.1,0,34,M,MG,23,99.66,8
2697.16,0,29,M,SP,22,134.86,7
2114.88,25,35,W,BA,20,80.74,10
856.48,0,29,M,MS,21,42.82,7
2074.89,0,27,M,SP,11,103.74,4
1360.07,0,35,M,RJ,17,68.0,4
496.37,0,29,W,PA,26,24.82,2
1037.6,0,21,M,PA,20,51.88,11
1577.1,25,25,W,MA,17,53.86,6
2408.64,0,33,M,SP,21,120.43,6
2246.93,0,29,M,MG,13,112.35,9
2282.7,0,29,O,SP,26,114.14,7
2458.37,25,28,W,BA,16,97.92,10
1726.41,0,36,W,CE,19,86.32,4
976.18,25,30,nan,PA,23,23.81,7
571.95,0,29,M,MS,12,28.6,3
2136.39,0,25,M,SP,20,106.82,5
1645.92,25,24,W,RS,17,57.3,6
3030.9,25,36,nan,SP,11,126.55,9
2387.01,0,37,M,MG,11,119.35,10
2542.39,0,26,O,BA,17,127.12,5
2095.84,25,31,W,RN,20,79.79,6
866.28,25,33,W,PA,27,18.31,5
1184.03,25,22,W,MT,19,34.2,6
2089.7,0,29,W,SP,19,104.48,4
1489.05,0,30,O,BA,13,74.45,6
2545.07,0,31,M,GO,23,127.25,9
3068.7,0,49,M,SP,24,153.44,11
1780.38,0,29,W,CE,24,89.02,4
862.53,0,44,nan,SC,17,43.13,5
750.62,0,40,M,SE,25,37.53,6
1879.98,0,26,M,PR,22,94.0,7
2334.91,0,37,O,GO,20,116.75,8
1211.51,0,29,W,RJ,23,60.58,4
2169.04,0,29,W,SP,20,108.45,4
2774.43,25,38,W,CE,21,113.72,7
2214.48,0,33,nan,SP,16,110.72,6
2570.24,25,36,nan,SP,21,103.51,6
1021.82,0,23,W,MT,24,51.09,3
1072.58,0,29,M,PI,17,53.63,2
2058.1,25,26,W,MG,19,77.9,6
1916.83,0,29,O,SP,13,95.84,4
1743.83,0,26,W,CE,18,87.19,4
2606.68,25,45,W,RS,22,105.33,7
1582.95,0,34,M,RJ,20,79.15,11
1831.82,0,38,M,CE,27,91.59,5
1171.98,0,33,nan,RJ,21,58.6,6
1284.2,0,30,M,MT,18,64.21,5
1364.63,0,39,M,RJ,11,68.23,5
1817.5,25,26,W,RN,19,65.88,5
4912.16,0,26,M,SP,20,245.61,5
2151.01,0,46,M,SP,19,107.55,1
2694.34,0,31,M,GO,20,134.72,5
2483.56,0,33,M,GO,24,124.18,12
1267.29,25,30,W,MT,24,38.36,7
2088.87,0,29,M,MG,27,104.44,6
1682.05,0,23,M,MG,17,84.1,3
1926.74,25,42,W,RJ,19,71.34,6
2389.7,25,28,nan,MG,24,94.48,8
3487.26,25,33,W,SP,25,149.36,6
1493.21,0,25,M,BA,19,74.66,2
1782.84,0,32,O,MG,18,89.14,5
2622.38,0,40,O,RS,24,131.12,12
2147.22,25,40,W,DF,21,82.36,5
591.34,0,28,M,MS,18,29.57,5
2178.12,25,42,nan,BA,30,83.91,8
2561.78,25,31,W,SP,23,103.09,6
2375.53,25,26,W,SP,26,93.78,8
5803.67,0,35,M,MA,24,290.18,5
1904.48,25,31,W,SC,17,70.22,6
2534.75,25,37,nan,SP,25,101.74,6
1884.83,0,44,nan,BA,22,94.24,3
2159.93,0,29,nan,SP,15,108.0,5
2159.48,0,29,M,MA,24,107.97,8
1678.86,0,29,nan,BA,17,83.94,6
1388.09,0,30,O,PI,23,69.4,8
1978.32,0,27,M,SP,24,98.92,5
1223.51,0,27,M,MS,14,61.18,5
2410.76,25,37,W,MG,16,95.54,6
2452.62,25,34,W,MG,20,97.63,6
1696.9,0,38,M,RJ,26,84.85,8
1345.19,25,31,nan,MT,15,42.26,9
1906.47,0,30,M,CE,19,95.32,4
3379.86,25,32,W,SP,17,143.99,9
3187.45,0,63,M,SP,21,159.37,12
2323.55,0,36,M,SP,26,116.18,6
1667.09,0,31,M,BA,15,83.35,9
1757.48,0,39,M,MG,20,87.87,4
452.91,0,34,M,SE,20,22.65,3
2429.45,25,26,nan,PE,19,96.47,7
1011.83,0,37,nan,DF,17,50.59,3
3597.48,0,40,M,PE,9,179.87,5
3005.13,25,32,W,GO,26,125.26,6
1587.22,0,29,M,PR,18,79.36,5
2108.26,0,40,nan,SP,28,105.41,4
1301.08,0,31,W,MA,21,65.05,3
2458.83,25,22,nan,CE,18,97.94,8
1792.5,0,25,M,BA,25,89.62,11
806.28,0,35,nan,PA,23,40.31,3
774.77,0,34,M,DF,22,38.74,3
1975.27,0,25,M,SP,27,98.76,7
617.16,0,25,M,SE,16,30.86,4
631.99,0,28,W,PA,16,31.6,3
1268.62,0,28,nan,RJ,21,63.43,6
2390.28,0,40,O,SP,25,119.51,11
2389.74,0,30,nan,GO,11,119.49,13
2417.12,25,33,W,ES,13,95.86,6
1819.93,0,44,M,RS,22,91.0,7
1924.63,0,41,M,BA,22,96.23,7
1683.62,25,25,W,RS,19,59.18,8
1540.88,0,40,M,RS,20,77.04,8
2260.39,0,34,W,PR,16,113.02,4
2155.85,0,45,W,BA,19,107.79,3
1330.13,0,23,O,PA,16,66.51,7
700.62,0,36,M,PA,13,35.03,4
2367.95,25,28,W,SP,26,93.4,8
733.01,25,23,W,AL,20,11.65,5
1244.56,0,32,M,MT,18,62.23,7
1997.94,0,37,M,SP,17,99.9,1
2716.35,0,25,M,PE,26,135.82,13
1522.72,0,28,W,ES,16,76.14,2
1571.95,25,26,W,RJ,17,53.6,7
523.44,0,31,M,AL,21,26.17,8
2599.15,0,31,M,PR,20,129.96,6
1623.3,25,25,W,DF,26,56.17,5
687.91,25,30,W,AL,22,9.4,7
575.37,0,30,M,PA,20,28.77,5
1902.8,0,35,nan,ES,24,95.14,8
2309.21,0,27,W,GO,20,115.46,4
740.9,0,23,W,RS,20,37.04,3
2063.76,0,27,M,SP,14,103.19,8
452.18,0,29,W,PA,15,22.61,3
1571.78,25,24,W,RJ,16,53.59,6
1177.5,0,32,M,MS,21,58.88,11
1778.87,0,31,M,RS,24,88.94,7
1413.64,0,35,nan,RJ,22,70.68,7
2099.72,0,26,O,SP,18,104.99,4
2027.21,0,27,M,SP,17,101.36,6
2330.92,25,38,W,CE,19,91.55,7
876.35,25,28,W,PA,14,18.82,8
2409.84,25,30,W,SP,23,95.49,5
1550.9,0,37,M,RS,16,77.55,9
1869.61,0,34,M,PE,20,93.48,5
2178.97,0,42,M,SP,17,108.95,2
2315.74,0,29,O,SP,15,115.79,5
2156.47,25,33,W,BA,13,82.82,11
1476.06,25,33,W,RS,20,48.8,6
1544.35,25,48,W,PI,20,52.22,6
554.68,0,34,O,SE,22,27.73,3
2037.19,0,33,W,SP,12,101.86,3
2889.16,25,41,W,PB,16,119.46,10
1404.46,0,31,W,SC,15,70.22,4
1969.5,25,30,W,RS,21,73.48,8
1539.06,25,28,nan,SC,23,51.95,7
1520.33,0,29,M,MG,18,76.02,1
1264.42,0,36,M,RJ,18,63.22,5
1086.27,0,26,M,RJ,21,54.31,4
1381.02,0,34,W,SE,18,69.05,4
2355.8,0,33,M,GO,19,117.79,7
2968.73,25,37,W,GO,26,123.44,7
2130.58,0,35,M,SP,20,106.53,5
1542.58,25,28,W,RJ,20,52.13,6
2401.15,0,24,M,PE,25,120.06,7
1050.16,0,23,O,RJ,19,52.51,4
2625.39,25,38,W,MG,21,106.27,8
1571.99,25,33,W,MS,24,53.6,12
2541.99,25,29,nan,PR,27,102.1,5
1833.44,25,30,W,PB,16,66.67,7
2263.21,25,31,W,RN,24,88.16,6
2940.06,0,31,M,SP,22,147.0,4
2378.92,0,47,O,RN,27,118.95,11
2197.58,0,31,M,SP,19,109.88,3
2832.57,25,44,W,MG,24,116.63,7
1191.9,25,24,W,SC,24,34.6,6
1985.77,0,30,W,SP,20,99.29,4
1668.79,0,45,M,BA,17,83.44,6
2314.61,0,30,M,SP,17,115.73,7
2118.71,0,27,O,SP,18,105.94,10
2134.41,0,32,W,SP,20,106.72,4
1971.09,25,26,nan,SC,22,73.55,10
2657.73,25,38,nan,MG,19,107.89,11
1831.67,0,22,M,MG,22,91.58,6
2223.55,25,37,W,DF,22,86.18,8
2853.75,25,47,W,SP,24,117.69,5
2371.14,0,49,M,SP,26,118.56,7
615.77,0,29,W,PA,15,30.79,3
473.98,0,28,W,PA,22,23.7,1
2249.85,0,27,M,SP,26,112.49,6
1794.06,25,35,W,RS,21,64.7,7
2232.87,0,31,W,MG,13,111.64,2
2078.73,0,22,M,SP,22,103.94,7
1445.78,0,31,M,RS,21,72.29,6
2466.15,0,25,M,GO,20,123.31,6
1657.83,0,24,M,PR,23,82.89,7
2688.35,25,29,W,GO,21,109.42,7
2609.08,0,51,M,SP,25,130.45,4
2557.55,25,23,W,PR,18,102.88,7
985.64,0,32,O,RS,22,49.28,4
1709.66,0,33,W,AP,13,85.48,3
1528.56,0,22,M,PB,13,76.43,7
2523.77,0,38,nan,SP,21,126.19,8
2022.42,0,29,M,ES,21,101.12,5
2036.69,0,28,M,SP,19,101.83,7
2531.97,0,28,M,GO,29,126.6,9
1972.8,25,30,W,RS,18,73.64,7
2241.57,0,42,M,ES,14,112.08,5
1285.11,0,27,M,DF,17,64.26,6
1743.28,0,38,M,RN,24,87.16,3
1924.57,0,32,W,SP,26,96.23,3
1877.79,0,40,M,ES,18,93.89,3
2622.0,25,32,W,PE,23,106.1,10
2465.64,0,47,M,MG,22,123.28,8
1950.81,0,33,nan,MG,16,97.54,6
805.89,0,30,M,SC,14,40.29,4
2337.38,0,30,M,SP,23,116.87,10
2160.53,0,34,M,SP,17,108.03,7
1737.62,25,28,W,MA,18,61.88,5
1503.29,25,35,W,PA,21,50.16,9
1600.33,0,34,M,RJ,14,80.02,3
1969.06,0,31,M,SP,21,98.45,9
1985.54,0,25,M,PE,30,99.28,4
2561.66,25,38,W,SP,21,103.08,5
948.06,0,51,nan,PA,21,47.4,6
2026.05,0,31,M,PE,21,101.3,3
2148.98,0,36,M,PR,19,107.45,4
2891.73,25,35,W,SP,16,119.59,6
2009.53,0,46,M,BA,22,100.48,8
1859.56,0,31,M,MG,13,92.98,5
835.94,0,23,M,RS,12,41.8,4
1987.73,25,55,W,RJ,26,74.39,7
832.92,0,24,M,PA,19,41.65,8
863.62,0,19,nan,MT,19,43.18,7
1540.98,0,29,M,PR,14,77.05,3
3126.78,0,39,M,GO,24,156.34,6
2564.45,25,37,W,SP,21,103.22,5
2100.25,0,42,M,CE,16,105.01,5
1858.95,0,30,M,SP,17,92.95,4
2637.36,25,26,nan,CE,21,106.87,10
2081.38,25,25,W,SP,21,79.07,5
2239.68,0,36,M,PE,11,111.98,6
2574.2,0,36,nan,SP,29,128.71,9
1564.51,0,23,W,PR,15,78.23,2
1890.38,0,33,M,PR,24,94.52,5
4050.85,0,37,M,RJ,23,202.54,5
2443.36,0,28,W,GO,20,122.17,4
1386.67,0,23,M,RJ,27,69.33,4
1119.11,0,35,W,RJ,18,55.96,3
1714.18,0,51,O,PB,16,85.71,5
1814.35,0,29,O,MA,21,90.72,5
1868.55,25,26,nan,MA,19,68.43,9
1684.87,0,33,M,BA,18,84.24,8
2111.65,25,40,W,RN,17,80.58,6
2074.42,0,26,M,SP,21,103.72,5
2010.97,0,27,M,SP,20,100.55,4
1912.37,0,28,M,SP,22,95.62,5
2549.46,25,25,O,MG,25,102.47,12
1808.19,25,32,W,RJ,9,65.41,8
1968.13,0,29,W,PE,17,98.41,4
1641.95,0,40,M,PI,23,82.1,5
2300.26,0,36,M,SP,16,115.01,8
3198.78,25,34,W,SP,22,134.94,7
2131.74,25,34,W,RJ,13,81.59,11
2666.39,25,43,M,MG,21,108.32,11
1960.96,0,34,O,SP,18,98.05,3
1780.66,0,26,M,BA,27,89.03,7
959.81,0,30,O,PI,24,47.99,6
2375.44,25,49,W,RJ,23,93.77,6
1354.26,0,20,nan,MA,26,67.71,1
2464.32,0,28,W,GO,16,123.22,1
1869.06,0,32,M,MG,15,93.45,3
2265.5,0,30,M,SP,19,113.28,9
2520.05,25,30,W,SP,25,101.0,5
1479.09,0,25,nan,PR,18,73.95,3
2755.37,25,30,W,SP,20,112.77,8
1732.68,0,31,M,MG,20,86.63,5
1455.76,25,36,W,SC,22,47.79,9
2085.73,25,34,W,MA,18,79.29,7
2447.28,0,43,W,SP,19,122.36,4
2202.62,25,34,W,PB,27,85.13,7
2106.57,25,29,W,RJ,24,80.33,11
2182.89,0,36,M,BA,21,109.14,11
1294.61,0,24,M,MG,18,64.73,2
951.55,25,21,W,TO,26,22.58,6
1740.81,0,31,M,MG,26,87.04,6
2160.55,0,34,O,PE,17,108.03,8
1518.57,0,29,nan,BA,16,75.93,5
1119.9,25,32,W,PA,25,31.0,8
2355.42,0,31,W,SP,17,117.77,2
1513.51,25,26,W,RJ,14,50.68,6
1923.28,0,33,M,BA,17,96.16,11
2078.2,0,33,O,PE,21,103.91,7
1633.83,25,34,W,RN,16,56.69,5
2505.84,25,30,W,SP,23,100.29,6
7083.48,25,38,nan,SP,16,329.17,7
1151.87,0,36,M,RS,17,57.59,4
2213.18,0,34,nan,SP,14,110.66,3
1280.74,0,20,M,MA,16,64.04,7
1803.54,0,31,M,MA,21,90.18,3
1220.24,0,32,W,RJ,18,61.01,3
2409.45,25,23,W,SP,17,95.47,5
2199.42,0,35,M,SP,22,109.97,8
2317.31,25,28,W,SP,17,90.87,8
2327.63,0,33,M,SP,22,116.38,12
2344.13,25,34,W,PE,24,92.21,7
2521.59,25,30,W,ES,12,101.08,7
2236.21,0,34,M,SP,21,111.81,5
1939.77,0,31,M,MG,10,96.99,8
1971.21,0,28,O,SP,20,98.56,7
1643.58,0,44,M,RJ,22,82.18,3
1520.26,0,31,M,MA,22,76.01,10
1835.0,0,26,O,PR,16,91.75,3
2144.12,0,33,M,MG,20,107.21,5
1453.84,25,31,W,RS,21,47.69,6
2742.16,25,39,nan,SP,18,112.11,11
1518.47,0,29,M,AM,18,75.92,5
2635.73,25,35,W,SP,19,106.79,6
1966.37,25,39,nan,RJ,15,73.32,7
1891.78,0,31,M,MG,22,94.59,9
1597.04,0,36,O,BA,17,79.85,6
1857.5,0,47,nan,MG,25,92.88,4
2426.8,0,26,M,CE,18,121.34,8
2460.96,0,28,W,GO,23,123.05,3
2590.13,25,27,W,SP,21,104.51,11
1246.42,0,25,nan,BA,24,62.32,3
2908.2,50,32,W,MG,19,95.41,11
2310.46,0,28,M,SP,16,115.52,3
1309.56,25,32,W,SC,23,40.48,7
1985.89,0,31,M,CE,11,99.29,3
1835.48,0,31,M,PR,24,91.77,5
6107.77,25,33,nan,CE,25,280.39,7
2796.18,25,46,W,SP,22,114.81,10
709.91,0,27,W,AL,19,35.5,4
907.94,0,30,M,PA,19,45.4,4
1081.06,0,24,W,RJ,17,54.05,4
2007.98,0,32,M,PR,20,100.4,8
524.13,0,23,W,PA,20,26.21,4
466.49,0,25,M,PA,15,23.32,2
2440.9,0,32,M,PE,15,122.05,13
1900.1,25,25,W,PR,18,70.0,5
3445.11,25,34,W,SP,20,147.26,7
598.85,0,34,O,PA,14,29.94,4
1215.84,0,32,M,RR,17,60.79,9
2063.06,25,22,W,BA,22,78.15,6
2174.21,0,36,O,CE,16,108.71,9
2416.03,0,41,M,SP,13,120.8,7
1997.8,0,33,M,MG,22,99.89,9
2608.54,25,37,W,PR,16,105.43,10
1528.41,25,34,W,MT,16,51.42,6
1740.44,0,26,nan,PR,22,87.02,4
2200.97,0,47,M,PR,17,110.05,8
2507.49,25,26,W,SP,13,100.37,12
2301.3,0,26,M,SP,33,115.07,12
1533.06,0,30,M,RS,15,76.65,8
2879.48,25,39,W,GO,16,118.97,5
2039.23,0,30,M,SP,19,101.96,4
1700.85,0,22,M,PR,27,85.04,4
1675.75,0,37,M,BA,22,83.79,5
2380.54,25,24,nan,SP,22,94.03,8
1171.84,0,39,M,SC,27,58.59,5
1622.25,25,27,W,SC,23,56.11,7
1591.69,0,38,M,SC,24,79.58,5
2204.55,0,45,nan,SP,22,110.23,2
2297.23,0,30,M,SP,19,114.86,7
1955.42,0,38,M,AP,15,97.77,5
3716.77,0,28,W,SP,20,185.84,1
2457.08,25,36,W,PE,19,97.85,5
1722.51,0,22,W,MA,23,86.13,2
589.11,0,32,O,SC,19,29.46,3
2468.58,25,35,W,CE,26,98.43,6
2109.26,0,28,M,PR,13,105.46,10
1476.24,0,26,M,MA,16,73.81,5
2043.02,0,23,M,PE,22,102.15,6
2246.03,0,31,M,SP,19,112.3,4
1687.62,0,19,M,PR,20,84.38,9
1785.66,0,26,nan,PR,15,89.28,8
2286.4,0,41,M,SP,18,114.32,7
2102.13,0,30,M,SP,20,105.11,5
2518.2,0,33,M,SP,20,125.91,5
1697.78,0,33,W,MA,21,84.89,2
1184.9,0,38,O,TO,17,59.24,9
1774.86,0,29,nan,MG,25,88.74,4
2433.29,25,37,W,AM,11,96.66,8
2352.28,0,26,M,SP,16,117.61,6
2238.92,0,38,M,GO,21,111.95,7
1641.01,25,25,W,RJ,16,57.05,8
1464.94,0,32,M,BA,20,73.25,8
2124.0,0,26,M,SP,19,106.2,5
1197.19,0,31,M,PA,22,59.86,9
3416.81,25,42,W,SP,26,145.84,8
2298.86,0,28,M,SP,29,114.94,3
2225.25,0,50,M,MG,14,111.26,5
1786.07,0,30,O,PR,26,89.3,5
423.74,0,20,O,PI,22,21.19,4
1702.06,0,35,M,CE,22,85.1,4
834.77,0,26,W,RS,17,41.74,4
1166.17,0,33,M,SC,17,58.31,7
3063.47,25,41,W,GO,24,128.17,9
1080.75,0,19,M,RJ,15,54.04,5
2296.14,25,34,W,RS,30,89.81,8
1951.27,25,31,nan,BA,27,72.56,7
2160.55,0,46,M,CE,28,108.03,4
1776.4,25,30,W,RJ,23,63.82,9
1406.46,25,30,nan,RJ,17,45.32,6
1988.3,0,28,M,SP,22,99.42,6
1360.59,0,30,O,RJ,20,68.03,9
2103.47,0,33,M,MG,22,105.17,7
1009.64,0,26,W,RJ,20,50.48,4
